,0_Area under the curve,0_Autocorrelation,0_Centroid,0_Mean absolute diff,0_Mean diff,0_Median absolute diff,0_Median diff,0_Negative turning points,0_Neighbourhood peaks,0_Positive turning points,0_Signal distance,0_Slope,0_Sum absolute diff,0_Zero crossing rate,1_Area under the curve,1_Autocorrelation,1_Centroid,1_Mean absolute diff,1_Mean diff,1_Median absolute diff,1_Median diff,1_Negative turning points,1_Neighbourhood peaks,1_Positive turning points,1_Signal distance,1_Slope,1_Sum absolute diff,1_Zero crossing rate,2_Area under the curve,2_Autocorrelation,2_Centroid,2_Mean absolute diff,2_Mean diff,2_Median absolute diff,2_Median diff,2_Negative turning points,2_Neighbourhood peaks,2_Positive turning points,2_Signal distance,2_Slope,2_Sum absolute diff,2_Zero crossing rate,3_Area under the curve,3_Autocorrelation,3_Centroid,3_Mean absolute diff,3_Mean diff,3_Median absolute diff,3_Median diff,3_Negative turning points,3_Neighbourhood peaks,3_Positive turning points,3_Signal distance,3_Slope,3_Sum absolute diff,3_Zero crossing rate,label
31,813.3843545305888,819.4462695376118,406.0119043174549,0.03480168690020098,-1.0675593803295069e-05,0.01877881767717904,0.00017414435508394943,198.0,31.0,199.0,813.236456837704,-8.234852550287126e-07,28.258969762963197,0.0,19925.31797573866,665892.0408432612,482.5768930408998,6.956113514600595,0.028812361109641502,1.9759936548933257,0.06894458609010456,189.0,24.0,189.0,5893.531217383411,0.014451994775495873,5648.3641738556835,0.0,92332.06518914166,10571062.058273396,411.35633090046906,5.14002349774391,0.02022624481770549,0.4525550202185826,0.0,195.0,23.0,194.0,4610.700762134056,0.005427227323813578,4173.699080168055,0.0,21992.100931723377,761156.3897605204,465.29614902450913,6.201751382174459,0.007813560342274463,0.3755607468779161,0.07238473151245817,157.0,13.0,156.0,5464.912461389664,0.01924409046464551,5035.8221223256605,0.0,1
32,1057.0949702594676,1057.8970642585407,528.9884954762975,0.015340830943987681,-4.875974582196949e-05,0.010265990562974836,-0.00030439897745015987,274.0,44.0,274.0,1058.260487525882,-4.1460574874421984e-07,16.230599138738967,0.0,19463.06987596114,464602.1647593901,629.6790511966148,4.195288431424625,0.019319631511169652,1.2538008290743683,0.028651660011167035,236.0,40.0,236.0,4846.269659035176,0.007613799706000051,4438.6151604472525,0.0,114397.9011095171,12716594.204170937,527.0872624968044,9.721689831353078,0.0006693105760533381,0.5044404049895661,0.0,232.0,37.0,248.0,10838.995807125628,-0.0013862943811104361,10285.547841571557,0.0,24583.687977211084,724579.0498658309,584.9246523994352,3.6750849013586073,0.0019815684092239897,0.208435253119446,0.03002138053592074,191.0,22.0,191.0,4524.673190720514,0.008357883099897772,3888.2398256374067,0.0,1
33,821.1374147161744,824.4512611577612,411.2615401777175,0.02095768271504482,-8.106079278051468e-06,0.013799611701550862,4.694178944913974e-05,208.0,38.0,208.0,820.3921467279479,1.0312976370818146e-05,17.185299826336752,0.0,15619.288331847809,391979.9391382941,405.79334193380345,3.779092804002354,0.03375733198164088,1.4786571764464256,0.0015691410887423984,186.0,34.0,186.0,3394.8239738789084,-0.003058608572368189,3098.8560992819303,0.0,88851.72485351714,9902503.02415107,416.16249967604494,9.40372558064354,-0.001453148021374114,0.53789380887833,0.0,161.0,32.0,157.0,8143.8817307056615,0.006152796726527326,7711.054976127703,0.0,20573.849320395,617848.3407631096,476.604189100282,2.6477867834453264,0.007431271074895302,0.22788846414684016,0.07090094817589332,140.0,19.0,140.0,2680.352316591154,0.01747251855541793,2171.1851624251676,0.0,1
34,906.6640505276007,908.8283390209666,450.98905369242266,0.023030656921615603,3.602368364215942e-05,0.014560189869215812,-0.00011821319824734111,230.0,41.0,229.0,907.5057979598009,-1.8115330843723276e-05,20.88880582790535,0.0,17942.208887322435,525577.2013528295,524.8589431885159,5.557332126827843,-0.0013333144983945638,1.68813642820988,-0.02178904490727973,225.0,39.0,226.0,5341.017850734339,0.007993999355572297,5040.500239032854,0.0,98078.20507037253,10905298.689785132,456.66069179378843,10.813806757428324,0.04202916634323119,0.5625224443013934,0.0,215.0,32.0,208.0,10267.237731109082,0.0024004327906217084,9808.12272898749,0.0,22514.785478310936,681686.1187238226,460.19871789073363,4.09136665510667,0.003884222700315229,0.2589945031022509,-0.0013143734529137419,169.0,23.0,170.0,4242.647023949109,-0.0012369183800381906,3710.8695561817494,0.0,1
35,944.4745167569727,947.6384509425078,471.8481948105743,0.02541426776720335,4.515282502167861e-05,0.01637674740008843,-4.968747174149968e-06,240.0,44.0,240.0,944.6266112595583,-1.3676241418777936e-06,23.991068772239963,0.0,18955.044200766082,527376.7179662003,551.5073486051235,5.273672559247747,0.02342751118889762,2.069178706334482,-0.10947007936209996,228.0,37.0,229.0,5270.6969511766565,0.0068229093454109605,4978.346895929873,0.0,101803.20339355132,11308587.102463746,472.8304395465338,10.89057430312962,-0.004324153025450814,0.535241487310536,0.0,219.0,36.0,220.0,10760.487261748058,0.0004806196130558118,10280.702142154361,0.0,21426.816704335073,611955.7335807027,524.9018301494579,3.4531844440734836,0.007612967581277267,0.24180309012697965,0.03789990663062648,181.0,18.0,182.0,3814.967697189687,0.007961032926711529,3259.8061152053683,0.0,1
36,1050.0538263681356,1052.4916159167647,523.6487873830304,0.022041873690673886,6.46924055958061e-05,0.01382556041036448,0.0006396692596265519,268.0,50.0,268.0,1050.561854720252,-7.561712893412682e-06,23.14396737520758,0.0,19189.783348592846,508659.15903145296,629.3256523001883,4.558191574167121,-0.01772561382679952,1.829664932610104,-0.021502378358754903,242.0,40.0,242.0,5126.920555466947,0.006703318087123891,4786.101152875477,0.0,113752.58666527133,12678051.878368119,526.0659344545481,10.50845276197174,-0.03999241257583392,0.6119001204455756,0.0,244.0,28.0,247.0,11559.860165511931,0.00048177552079153434,11033.875400070327,0.0,24931.666545550164,730211.2388797225,553.2990137876448,3.6864373064898226,-0.0005623072700025827,0.23255874249119657,0.024527407648148536,195.0,24.0,195.0,4480.600523384655,0.0016099286288814157,3870.7591718143135,0.0,1
37,1429.7833845282373,1439.4832699564984,709.5966260963619,0.016409193700042207,4.861039687330164e-06,0.012211481532912183,0.00025233095983490106,366.0,61.0,366.0,1422.3693968697726,-4.18829561460879e-06,23.333873441460018,0.0,24880.885023480518,547505.8582514066,881.1388962648882,2.985805994329618,-0.00885553760961773,0.8370122164826501,-0.0645616942583418,313.0,54.0,313.0,4896.623040171983,0.009043139780413682,4245.816123936716,0.0,151351.66694250994,16148669.278712705,715.0771093165553,2.2197243487744562,-0.0020458867796476076,0.49531888473062935,0.0,304.0,39.0,311.0,3938.731585293808,0.001296651327053613,3156.4480239572767,0.0,48923.83703648862,1899064.9677072775,696.5910996199386,3.7852762516234764,-0.0046716056906359734,0.21938221593477358,0.014495382848908278,269.0,43.0,270.0,6230.364051523214,-0.0031127208236534725,5382.662829808583,0.0,2
38,1171.6748928497666,1178.3240049071094,583.5003319168943,0.020164906919341176,-6.24100414485978e-07,0.01462085407647884,-0.0008093856948792055,315.0,52.0,314.0,1167.4491054403215,2.237577703491616e-07,23.532446374871153,0.0,30084.631001584097,1117255.4017466628,646.7700835678237,5.844822613580763,-0.007708182726536274,1.4212192550447327,0.06395181379657267,258.0,49.0,258.0,7246.750350028831,0.005370083357803475,6820.90799004875,0.0,124276.58808811192,13265384.026286634,582.1034821404182,2.1482993729498685,-0.0033568545466586244,0.5056537043663809,0.0,271.0,43.0,257.0,3149.3329914521964,-0.0006707297001961453,2507.0653682324964,0.0,40407.221378803166,1798863.5332789486,619.7817903119549,6.325302730460972,-0.003107991338017282,0.348614475493779,0.015748405676784927,210.0,37.0,210.0,8030.697811321253,0.005196389626582315,7381.628286447954,0.0,2
39,1214.1144630525532,1223.0276744944945,603.2389753516981,0.018576730820303408,-9.815859865959124e-06,0.01315306638586855,-0.00013966407986321094,333.0,55.0,333.0,1207.4133687547403,-9.745711528262903e-07,22.422114100106214,0.0,30084.449004316342,1277414.4554569349,710.2137322004536,5.877962162463295,0.010682683175353529,1.2982513367838457,0.01647152141705277,265.0,45.0,264.0,7551.132970251126,0.012027445024717335,7094.700330093197,0.0,128080.89035702379,13624641.130103981,603.0905514171883,2.001551174920401,-0.0012607915660707255,0.4749728662429078,0.0,267.0,42.0,258.0,3092.4898606324396,-0.0001853805728990542,2415.8722681289237,0.0,43993.08699841243,2162706.829652789,659.3747097179462,7.104453000371598,0.01425182805067439,0.3238273647615273,0.02267217247615605,226.0,35.0,226.0,9268.56851602273,0.010573461534119023,8575.074771448519,0.0,2
40,1085.1160253535504,1092.4119715836523,540.0954092001797,0.0211214014039996,-2.3838896202866135e-05,0.015206461323260867,0.0014312365241284652,294.0,50.0,293.0,1080.4951006269316,2.3246311937313164e-07,22.811113516319566,0.0,27848.35254829871,1126496.603814506,657.4591771285646,6.133085274020914,-0.005268430391765519,1.3528467576222982,-0.09565053819707181,247.0,37.0,247.0,7033.074427397045,0.01033071061010316,6623.732095942587,0.0,114663.43230287952,12202572.84458507,540.5176378305771,2.074873167459204,0.008319457195034848,0.4988151567522934,0.0,237.0,34.0,241.0,2840.2024602801985,0.00023656825064966253,2240.8630208559402,0.0,40397.74074552633,1995296.9574493044,600.641570960758,7.518489140189073,0.030702632193369116,0.309443896269018,0.07329952824012764,200.0,36.0,201.0,8729.173211864867,0.012171372669634875,8119.968271404199,0.0,2
41,1288.2293380667033,1296.9214730994718,640.7031869121615,0.02089201629638142,1.3428816269814027e-05,0.013902984214065994,-0.00038769477627770277,350.0,59.0,350.0,1282.582863132635,-1.1725883168433833e-06,26.783564891960978,0.0,32792.293603728365,1597261.032045727,786.9844432733667,6.80885286549429,-0.00030162657723723413,1.5135168962886922,-0.04919995023136048,282.0,46.0,281.0,9196.784114316482,0.011942224846971723,8728.94937356368,0.0,135789.6926612333,14417120.805098742,641.0050423062861,2.1502484122861296,0.007627631795453379,0.48874151127704124,0.0,283.0,43.0,293.0,3460.9601163496227,-2.4648734160155607e-05,2756.6184645508183,0.0,52284.40572552977,2868746.899274587,710.7505569101377,8.8093797450512,0.025263538667652685,0.366915198392908,0.035518289895039246,244.0,39.0,244.0,11997.490359121799,0.011497784020324647,11293.624833155638,0.0,2
